EVENT_ID_CNTY,EVENT_DATE,EVENT_TYPE,SUB_EVENT_TYPE,ACTOR1,REGION,COUNTRY,LOCATION,LATITUDE,LONGITUDE,SOURCE_SCALE,FATALITIES
ALG8923,08-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Sidi Bel Abbes,35.194,-0.641,National,0
ALG8927,09-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Ferdjioua,36.407,5.93,National,0
ALG8934,10-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Tebessa,35.404,8.124,National,0
ALG8935,11-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Annaba,36.9,7.767,National,0
ALG8936,11-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Bechar,31.617,-2.217,National,0
ALG8939,12-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Bechar,31.617,-2.217,National,0
ALG8938,12-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Ain Beida,35.796,7.393,National,0
ALG8945,12-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Sidi Bel Abbes,35.194,-0.641,National,0
ALG8941,12-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Merouana,35.631,5.912,National,0
ALG8946,13-Jul-20,Riots,Mob violence,Rioters (Algeria),Northern Africa,Algeria,Bouira,36.38,3.901,National,0
ALG8948,13-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Ksar El Boukhari,35.889,2.749,National,0
ALG8952,14-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Bekkaria,35.374,8.241,National,0
ALG8953,14-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Bouira,36.38,3.901,National,0
ALG8951,14-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Bejaia,36.75,5.083,National,0
ALG8957,15-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Algiers,36.752,3.042,New media,0
ALG8958,15-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Bougaa,36.333,5.088,National,0
ALG8962,15-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Guelma,36.462,7.426,National,0
ALG8970,16-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Constantine,36.365,6.615,National,0
ALG8977,18-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Tlemcen,34.878,-1.315,National,0
ALG8993,19-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Chlef,36.165,1.334,National,0
ALG8990,19-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Bordj Bou Arreridj,36.073,4.761,National,0
ALG8994,19-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Constantine,36.365,6.615,National,0
ALG8996,19-Jul-20,Riots,Violent demonstration,Rioters (Algeria),Northern Africa,Algeria,M'Chedallah,36.365,4.27,National,0
ALG9007,20-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Oran,35.691,-0.642,National,0
ALG9005,20-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Mascara,35.394,0.14,National,0
ALG9294,21-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Oran,35.691,-0.642,National,0
ALG9032,22-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Rouiba,36.738,3.281,National,0
ALG9017,22-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Timimoun,29.264,0.231,National,0
ALG9023,23-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Reghaia,36.736,3.34,Regional,0
ALG9045,26-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Rouiba,36.738,3.281,National,0
ALG9048,27-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Oran,35.691,-0.642,National,0
ALG9056,28-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Naama,33.267,-0.317,New media,0
ALG9054,28-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,El Kantara,35.224,5.706,National,0
ALG9060,29-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Barika,35.389,5.366,National,0
ALG9064,29-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Oum El Bouaghi,35.875,7.114,National,0
ALG9063,29-Jul-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Khenchela,35.436,7.143,National,0
ALG9059,29-Jul-20,Protests,Protest with intervention,Protesters (Algeria),Northern Africa,Algeria,Algiers,36.752,3.042,National,0
ALG9071,02-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Chechar,35.038,7.004,National,0
ALG9076,03-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Algiers,36.752,3.042,National,0
ALG9081,03-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Setif,36.191,5.409,National,0
ALG9082,03-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Sirat,35.78,0.19,National,0
ALG9079,03-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Khenchela,35.436,7.143,New media,0
ALG9080,03-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Meskiana,35.631,7.666,National,0
ALG9086,04-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Algiers,36.752,3.042,National,0
ALG9088,04-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Bejaia,36.75,5.083,National,0
ALG9092,04-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Sirat,35.78,0.19,National,0
ALG9100,06-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Sidi Okba,34.75,5.9,National,0
ALG9102,07-Aug-20,Protests,Protest with intervention,Protesters (Algeria),Northern Africa,Algeria,Douar Oued Cheliff,36.032,0.139,National,0
ALG9108,08-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Tindouf,27.671,-8.147,Other,0
ALG9111,09-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Algiers,36.752,3.042,National,0
ALG9136,13-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Sidi Bel Abbes,35.194,-0.641,National,0
ALG9174,17-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Ain Temouchent,35.303,-1.145,National,0
ALG9192,18-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Bejaia,36.75,5.083,National,0
ALG9250,24-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Souk El Tenine,36.627,5.334,National,0
ALG9255,25-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Bejaia,36.75,5.083,National,0
ALG9297,26-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Algiers,36.752,3.042,National,0
ALG9272,27-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Relizane,35.742,0.559,National,0
ALG9269,27-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Bejaia,36.75,5.083,National,0
ALG9299,30-Aug-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Bejaia,36.75,5.083,National,0
ALG9317,01-Sep-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Oran,35.691,-0.642,Subnational,0
ALG9314,01-Sep-20,Protests,Protest with intervention,Protesters (Algeria),Northern Africa,Algeria,Marsa Ben M'Hidi,35.084,-2.197,National,0
ALG9324,02-Sep-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Oran,35.691,-0.642,Subnational,0
ALG9327,03-Sep-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Aokas,36.633,5.25,National,0
ALG9329,03-Sep-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Takrietz,36.58,4.653,National,0
ALG9345,06-Sep-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Algiers,36.752,3.042,National,0
ALG9368,08-Sep-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Sidi Bel Abbes,35.194,-0.641,National,0
ALG9376,10-Sep-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Bejaia,36.75,5.083,National,0
ALG9405,14-Sep-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,El Kseur,36.679,4.856,National,0
ALG9400,14-Sep-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Bejaia,36.75,5.083,National,0
ALG9408,15-Sep-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Bejaia,36.75,5.083,National,0
ALG9414,16-Sep-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Medea,36.267,2.75,National,0
ALG9412,16-Sep-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Algiers,36.752,3.042,National,0
ALG9415,17-Sep-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Bejaia,36.75,5.083,National,0
ALG9449,20-Sep-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Tlemcen,34.878,-1.315,New media,0
ALG9444,20-Sep-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Guelma,36.462,7.426,National,0
ALG9443,20-Sep-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Faidh El Botma,34.5,3.767,Subnational,0
ALG9458,21-Sep-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,El Tarf,36.769,8.317,National,0
ALG9455,21-Sep-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Blida,36.469,2.829,National,0
ALG9465,22-Sep-20,Protests,Peaceful protest,Protesters (Algeria),Northern Africa,Algeria,Annaba,36.9,7.767,National,0
ANG3330,29-Mar-20,Violence against civilians,Attack,Police Forces of Angola (1975-),Middle Africa,Angola,Cabinda,-5.576,12.187,National,0
ANG3332,17-Apr-20,Riots,Violent demonstration,Rioters (Angola),Middle Africa,Angola,Caluquembe,-13.867,14.433,National,0
ANG3333,18-Apr-20,Riots,Violent demonstration,Rioters (Angola),Middle Africa,Angola,Chicomba,-14.133,14.917,National,0
ANG3337,03-May-20,Violence against civilians,Attack,Police Forces of Angola (1975-),Middle Africa,Angola,Sumbe,-11.2,13.833,National,0
ANG3338,09-May-20,Violence against civilians,Attack,Police Forces of Angola (1975-),Middle Africa,Angola,Luanda,-8.838,13.234,Other-National,1
ANG3339,09-May-20,Riots,Violent demonstration,Rioters (Angola),Middle Africa,Angola,Luanda,-8.838,13.234,National,0
ANG3341,15-May-20,Violence against civilians,Attack,Military Forces of Angola (1975-),Middle Africa,Angola,Xa-Muteba,-9.517,17.817,National,0
ANG3347,05-Jun-20,Violence against civilians,Attack,Police Forces of Angola (1975-),Middle Africa,Angola,Talatona,-8.917,13.191,Other-National,1
ANG3348,09-Jun-20,Protests,Peaceful protest,Protesters (Angola),Middle Africa,Angola,Luanda,-8.838,13.234,National,0
ANG3374,16-Jun-20,Violence against civilians,Attack,Police Forces of Angola (1975-),Middle Africa,Angola,Luanda,-8.838,13.234,Other,1
ANG3352,18-Jun-20,Protests,Peaceful protest,Protesters (Angola),Middle Africa,Angola,Namibe,-15.196,12.152,International,0
ANG3353,24-Jun-20,Violence against civilians,Attack,Military Forces of Angola (1975-),Middle Africa,Angola,Cabinda,-5.576,12.187,National,3
ANG3375,03-Jul-20,Violence against civilians,Attack,Police Forces of Angola (1975-),Middle Africa,Angola,Cazenga,-8.825,13.313,Other,1
ANG3376,04-Jul-20,Violence against civilians,Attack,Police Forces of Angola (1975-),Middle Africa,Angola,Cacuaco,-8.777,13.372,Other,1
ANG3355,04-Jul-20,Protests,Peaceful protest,Protesters (Angola),Middle Africa,Angola,Luanda,-8.838,13.234,National,0
ANG3359,13-Jul-20,Violence against civilians,Attack,Police Forces of Angola (1975-),Middle Africa,Angola,Luanda,-8.838,13.234,Other-National,1
ANG3363,25-Jul-20,Violence against civilians,Attack,Police Forces of Angola (1975-),Middle Africa,Angola,Quipungo,-14.817,14.55,National,0
ANG3364,26-Jul-20,Violence against civilians,Attack,Private Security Forces (Angola),Middle Africa,Angola,Uige,-7.617,15.05,National,1
ANG3369,05-Aug-20,Protests,Excessive force against protesters,Protesters (Angola),Middle Africa,Angola,Caxito,-8.58,13.664,Other-National,0
ANG3371,15-Aug-20,Violence against civilians,Attack,Police Forces of Angola (1975-),Middle Africa,Angola,Lobito,-12.32,13.6,National,0
ANG3372,20-Aug-20,Protests,Protest with intervention,Protesters (Angola),Middle Africa,Angola,Luanda,-8.838,13.234,National,0
ANG3379,22-Aug-20,Violence against civilians,Attack,Police Forces of Angola (1975-),Middle Africa,Angola,Viana,-8.902,13.372,Other-National,1
ANG3390,14-Sep-20,Riots,Mob violence,Rioters (Angola),Middle Africa,Angola,Luanda,-8.838,13.234,National,0
ATG11,28-Mar-20,Strategic developments,Change to group/activity,Government of Antigua and Barbuda (2014-),Caribbean,Antigua and Barbuda,Saint John's,17.121,-61.843,Regional,0
ATG12,25-Apr-20,Violence against civilians,Attack,Police Forces of Antigua and Barbuda (2014-),Caribbean,Antigua and Barbuda,Saint John's,17.121,-61.843,Regional,0
ATG13,12-May-20,Protests,Peaceful protest,Protesters (Antigua and Barbuda),Caribbean,Antigua and Barbuda,Saint John's,17.121,-61.843,Regional,0
ATG16,28-Jul-20,Protests,Peaceful protest,Protesters (Antigua and Barbuda),Caribbean,Antigua and Barbuda,Saint John's,17.121,-61.843,Regional,0
AZE13892,14-Mar-20,Strategic developments,Change to group/activity,Government of Azerbaijan (2003-),Caucasus and Central Asia,Azerbaijan,Baku,40.395,49.882,National-Regional,0
AZE13824,23-Mar-20,Protests,Peaceful protest,Protesters (Azerbaijan),Caucasus and Central Asia,Azerbaijan,Baku,40.395,49.882,National,0
AZE13890,23-Mar-20,Protests,Peaceful protest,Protesters (Azerbaijan),Caucasus and Central Asia,Azerbaijan,Stepanakert,39.825,46.754,International,0
AZE13826,26-Mar-20,Protests,Peaceful protest,Protesters (Azerbaijan),Caucasus and Central Asia,Azerbaijan,Nakhchivan,39.204,45.409,New media,0
AZE13827,28-Mar-20,Protests,Protest with intervention,Protesters (Azerbaijan),Caucasus and Central Asia,Azerbaijan,Samur,41.639,48.45,National,0
AZE13961,06-Apr-20,Riots,Violent demonstration,Rioters (Azerbaijan),Caucasus and Central Asia,Azerbaijan,Baku,40.395,49.882,International,0
AZE14022,12-Apr-20,Strategic developments,Change to group/activity,Government of Artsakh (2007-),Caucasus and Central Asia,Azerbaijan,Stepanakert,39.825,46.754,Regional-International,0
AZE14083,17-Apr-20,Violence against civilians,Attack,Police Forces of Azerbaijan (2003-),Caucasus and Central Asia,Azerbaijan,Baku,40.395,49.882,International,0
AZE14084,24-Apr-20,Violence against civilians,Attack,Police Forces of Azerbaijan (2003-),Caucasus and Central Asia,Azerbaijan,Baku,40.395,49.882,National,0
AZE14182,29-Apr-20,Protests,Peaceful protest,Protesters (Azerbaijan),Caucasus and Central Asia,Azerbaijan,Baku,40.395,49.882,National-International,0
AZE14239,04-May-20,Riots,Violent demonstration,Rioters (Azerbaijan),Caucasus and Central Asia,Azerbaijan,Bilasuvar,39.457,48.546,Other-National,0
AZE14358,19-May-20,Riots,Violent demonstration,Rioters (Azerbaijan),Caucasus and Central Asia,Azerbaijan,Yevlakh,40.611,47.14,National,0
AZE14521,05-Jun-20,Protests,Peaceful protest,Protesters (Azerbaijan),Caucasus and Central Asia,Azerbaijan,Baku,40.395,49.882,National,0
AZE14577,11-Jun-20,Protests,Peaceful protest,Protesters (Turkey),Caucasus and Central Asia,Azerbaijan,Baku,40.395,49.882,National,0
AZE14667,16-Jun-20,Protests,Protest with intervention,Protesters (Azerbaijan),Caucasus and Central Asia,Azerbaijan,Baku,40.395,49.882,National,0
AZE14669,17-Jun-20,Protests,Peaceful protest,Protesters (Azerbaijan),Caucasus and Central Asia,Azerbaijan,Baku,40.395,49.882,National,0
AZE14671,18-Jun-20,Protests,Protest with intervention,Protesters (Azerbaijan),Caucasus and Central Asia,Azerbaijan,Baku,40.395,49.882,National,0
AZE14803,29-Jun-20,Protests,Peaceful protest,Protesters (Turkey),Caucasus and Central Asia,Azerbaijan,Baku,40.395,49.882,National,0
ARG1705,17-Mar-20,Protests,Peaceful protest,Protesters (Argentina),South America,Argentina,Rosario,-32.953,-60.647,Subnational,0
ARG1704,17-Mar-20,Protests,Peaceful protest,Protesters (Argentina),South America,Argentina,Buenos Aires,-34.613,-58.377,National,0
ARG1706,18-Mar-20,Strategic developments,Other,Civilians (Argentina),South America,Argentina,Claromeco,-38.854,-60.067,National,0
ARG1707,18-Mar-20,Protests,Peaceful protest,Protesters (Argentina),South America,Argentina,La Plata,-34.921,-57.953,National,0
ARG1710,19-Mar-20,Protests,Peaceful protest,Protesters (Argentina),South America,Argentina,San Miguel de Tucuman,-26.82,-65.217,Subnational,0
ARG1711,19-Mar-20,Protests,Peaceful protest,Protesters (Argentina),South America,Argentina,Santa Rosa,-36.62,-64.29,Subnational,0
ARG1709,19-Mar-20,Strategic developments,Change to group/activity,Pinamar Communal Militia (Argentina),South America,Argentina,Pinamar,-37.11,-56.854,National,0
ARG1714,23-Mar-20,Protests,Peaceful protest,Protesters (Argentina),South America,Argentina,Pinero,-33.109,-60.797,Subnational,0
ARG1713,23-Mar-20,Riots,Violent demonstration,Rioters (Argentina),South America,Argentina,Coronda,-31.974,-60.916,National,1
ARG1715,23-Mar-20,Riots,Violent demonstration,Rioters (Argentina),South America,Argentina,Santa Fe,-31.63,-60.701,National,5
ARG1716,24-Mar-20,Protests,Peaceful protest,Protesters (Argentina),South America,Argentina,Bahia Blanca,-38.718,-62.262,National,0
ARG1717,24-Mar-20,Protests,Peaceful protest,Protesters (Argentina),South America,Argentina,Batan,-38.007,-57.711,National,0
ARG1718,24-Mar-20,Protests,Peaceful protest,Protesters (Argentina),South America,Argentina,Bouwer,-31.558,-64.196,Subnational,0
ARG1720,24-Mar-20,Protests,Peaceful protest,Protesters (Argentina),South America,Argentina,Florencio Varela,-34.794,-58.278,National,0
ARG1722,24-Mar-20,Protests,Peaceful protest,Protesters (Argentina),South America,Argentina,Villa Maria,-32.41,-63.243,Subnational,0
ARG1721,24-Mar-20,Protests,Peaceful protest,Protesters (Argentina),South America,Argentina,Santa Fe,-31.63,-60.701,National,0
ARG1719,24-Mar-20,Riots,Violent demonstration,Rioters (Argentina),South America,Argentina,Concepcion del Uruguay,-32.485,-58.232,National,0
ARG1723,25-Mar-20,Protests,Peaceful protest,Protesters (Argentina),South America,Argentina,Miraflores,-25.65,-60.925,National,0
